Year,Month,ShopName,Item,Quantity,Total,Wholesale,Profit
2023,November,Nittambuwa,no marks cream -950,3,"Rs.  2,850.00","Rs.  2,100.00",Rs.  750.00
2023,November,Nittambuwa,noor gold cream,2,"Rs.  1,700.00",Rs.  960.00,Rs.  740.00
2023,November,Nittambuwa,nova gold hair spray (S) -1000,2,"Rs.  2,000.00","Rs.  1,500.00",Rs.  500.00
2023,November,Nittambuwa,nova gold hair spray-850,6,"Rs.  7,800.00","Rs.  5,400.00","Rs.  2,400.00"
2023,November,Nittambuwa,nova hair dryer-617B,1,"Rs.  1,800.00","Rs.  1,100.00",Rs.  700.00
2023,November,Nittambuwa,olive 2in1 shampo L,2,"Rs.  2,000.00","Rs.  1,300.00",Rs.  700.00
2023,November,Nittambuwa,olive 2in1 shampo.s - 550,1,Rs.  600.00,Rs.  400.00,Rs.  200.00
2023,November,Nittambuwa,olive condiotioner S -620,1,Rs.  620.00,Rs.  550.00,Rs.  70.00
2023,November,Nittambuwa,onelsa cold wax.L,1,Rs.  790.00,Rs.  643.00,Rs.  147.00
2023,November,Nittambuwa,onelsa cold wax.M,1,Rs.  530.00,Rs.  429.00,Rs.  101.00
2023,November,Nittambuwa,onelsa hot wax.L,1,Rs.  790.00,Rs.  643.00,Rs.  147.00
2023,November,Nittambuwa,onelsa nail remove .s,6,"Rs.  1,020.00",Rs.  816.00,Rs.  204.00
2023,November,Nittambuwa,orange stick loose - 80,33,"Rs.  1,155.00",Rs.  660.00,Rs.  495.00
2023,November,Nittambuwa,orange stick packet- 300,2,Rs.  700.00,Rs.  540.00,Rs.  160.00
2023,November,Nittambuwa,pack brush  -200,3,Rs.  450.00,Rs.  240.00,Rs.  210.00
2023,November,Nittambuwa,Pack brush L  - 300,6,"Rs.  3,300.00",Rs.  960.00,"Rs.  2,340.00"
2023,November,Nittambuwa,pack brush- 180,2,Rs.  960.00,Rs.  500.00,Rs.  460.00
2023,November,Nittambuwa,pand's fragrant talc rose  -250,1,Rs.  250.00,Rs.  200.00,Rs.  50.00
2023,November,Nittambuwa,papaya soap L -500,3,"Rs.  1,500.00","Rs.  1,200.00",Rs.  300.00
2023,November,Nittambuwa,pedique blde -300,1,Rs.  350.00,Rs.  200.00,Rs.  150.00
2023,November,Nittambuwa,pedique set tiinfit - 750,1,Rs.  250.00,Rs.  180.00,Rs.  70.00
2023,November,Nittambuwa,pencle cutter - 80,7,Rs.  560.00,Rs.  350.00,Rs.  210.00
2023,November,Nittambuwa,peumic stone s -380,1,Rs.  380.00,Rs.  180.00,Rs.  200.00
2023,November,Nittambuwa,Peumic stone-300,1,Rs.  300.00,Rs.  180.00,Rs.  120.00
2023,November,Nittambuwa,pink key eye shadow -1700,1,"Rs.  1,700.00","Rs.  1,400.00",Rs.  300.00
2023,November,Nittambuwa,Pocket tishu,5,Rs.  200.00,Rs.  100.00,Rs.  100.00
2023,November,Nittambuwa,point cesser -200,5,"Rs.  1,000.00",Rs.  600.00,Rs.  400.00
2023,November,Nittambuwa,ponds bb cream ( L),1,"Rs.  1,100.00",Rs.  725.00,Rs.  375.00
2023,November,Nittambuwa,posy bokey -900,2,"Rs.  1,800.00","Rs.  1,200.00",Rs.  600.00
2023,November,Nittambuwa,powder brush - 450,2,"Rs.  1,000.00",Rs.  640.00,Rs.  360.00
2023,November,Nittambuwa,Powder brush -350,3,Rs.  750.00,Rs.  480.00,Rs.  270.00
2023,November,Nittambuwa,powder brush mac - 250,1,Rs.  250.00,Rs.  180.00,Rs.  70.00
2023,November,Nittambuwa,powder puff-120,10,"Rs.  1,200.00",Rs.  800.00,Rs.  400.00
2023,November,Nittambuwa,pretty girl sent-1400,1,"Rs.  1,400.00",Rs.  950.00,Rs.  450.00
2023,November,Nittambuwa,pro wax heater- 2200,1,"Rs.  3,800.00","Rs.  3,200.00",Rs.  600.00
2023,November,Nittambuwa,Proff dry/ normal toner,1,Rs.  410.00,Rs.  360.00,Rs.  50.00
2023,November,Nittambuwa,qtex  - 350,6,"Rs.  2,100.00","Rs.  1,620.00",Rs.  480.00
2023,November,Nittambuwa,qtex 250,4,"Rs.  1,000.00",Rs.  760.00,Rs.  240.00
2023,November,Nittambuwa,qtex-200,3,Rs.  600.00,Rs.  375.00,Rs.  225.00
2023,November,Nittambuwa,qtex-420,9,"Rs.  3,780.00","Rs.  2,970.00",Rs.  810.00
2023,November,Nittambuwa,rangeela face pack-260,11,"Rs.  2,710.00","Rs.  2,200.00",Rs.  510.00
2023,November,Nittambuwa,ravan black  hena 2 in 1 box - 1520,2,Rs.  980.00,Rs.  880.00,Rs.  100.00
2023,November,Nittambuwa,ravan black hena powder bottle -170,5,Rs.  850.00,Rs.  657.00,Rs.  193.00
2023,November,Nittambuwa,ravan hena 6g loose,2,Rs.  160.00,Rs.  156.92,Rs.  3.08
2023,November,Nittambuwa,ravan henna  5 mint gold 6g loos,1,Rs.  90.00,Rs.  78.00,Rs.  12.00
2023,November,Nittambuwa,ravan shampo pkt-240,8,"Rs.  1,880.00","Rs.  1,664.00",Rs.  216.00
2023,November,Nittambuwa,RDL baby face 2 -1200,1,"Rs.  1,300.00","Rs.  1,000.00",Rs.  300.00
2023,November,Nittambuwa,rk blade,3560,"Rs.  20,648.00","Rs.  17,088.00","Rs.  3,560.00"
2023,November,Nittambuwa,rods 8 - 280,23,"Rs.  5,750.00","Rs.  2,300.00","Rs.  3,450.00"
2023,November,Nittambuwa,roller brush aishu -380,1,Rs.  600.00,Rs.  550.00,Rs.  50.00
2023,November,Nittambuwa,roller brush nano (s) -1400,1,"Rs.  1,400.00",Rs.  900.00,Rs.  500.00
2023,November,Nittambuwa,roller brush nano L -1800,3,"Rs.  5,100.00","Rs.  3,300.00","Rs.  1,800.00"
2023,November,Nittambuwa,roller brush nano S - 1300,1,"Rs.  1,500.00","Rs.  1,200.00",Rs.  300.00
2023,November,Nittambuwa,romantic colour highliter-1000,2,"Rs.  2,000.00","Rs.  1,500.00",Rs.  500.00
2023,November,Nittambuwa,rose water (L),2,Rs.  460.00,Rs.  400.00,Rs.  60.00
2023,November,Nittambuwa,rose water (M),1,Rs.  130.00,Rs.  100.00,Rs.  30.00
2023,November,Nittambuwa,roushan  alo hand & body lotion -1200,1,"Rs.  1,200.00",Rs.  900.00,Rs.  300.00
2023,November,Nittambuwa,roushan alo gel cone (s) - 550,1,Rs.  850.00,Rs.  725.00,Rs.  125.00
2023,November,Nittambuwa,roushan alo gel tub - 800,4,"Rs.  3,200.00","Rs.  2,600.00",Rs.  600.00
2023,November,Nittambuwa,roushan coratone shampo -1300,1,"Rs.  1,300.00","Rs.  1,000.00",Rs.  300.00
2023,November,Nittambuwa,roushan olive hair mask -1300,1,"Rs.  1,500.00","Rs.  1,200.00",Rs.  300.00
2023,November,Nittambuwa,roushan olive oil hair treatment - 1500,1,"Rs.  1,500.00","Rs.  1,100.00",Rs.  400.00
2023,November,Nittambuwa,roushan sun block (spf 40),1,"Rs.  1,200.00",Rs.  900.00,Rs.  300.00
2023,November,Nittambuwa,ruber band,11,Rs.  550.00,Rs.  275.00,Rs.  275.00
2023,November,Nittambuwa,s oil 5ml,13,"Rs.  2,340.00","Rs.  2,080.00",Rs.  260.00
2023,November,Nittambuwa,s oil-10ml,2,Rs.  680.00,Rs.  600.00,Rs.  80.00
2023,November,Nittambuwa,Section clip crocodile t&g -450,6,"Rs.  2,700.00","Rs.  1,800.00",Rs.  900.00
2023,November,Nittambuwa,section clip normal  -400,2,"Rs.  1,100.00",Rs.  700.00,Rs.  400.00
2023,November,Nittambuwa,section clip normal  -450,1,Rs.  450.00,Rs.  300.00,Rs.  150.00
2023,November,Nittambuwa,section clip t & g - 400,4,"Rs.  1,800.00","Rs.  1,200.00",Rs.  600.00
2023,November,Nittambuwa,sent - 1500,1,"Rs.  1,500.00","Rs.  1,150.00",Rs.  350.00
2023,November,Nittambuwa,sent angelo-350,1,Rs.  350.00,Rs.  260.00,Rs.  90.00
2023,November,Nittambuwa,sent blue women /dark night-800,1,Rs.  800.00,Rs.  550.00,Rs.  250.00
2023,November,Nittambuwa,sharp  cesser plastick - 950,1,Rs.  700.00,Rs.  500.00,Rs.  200.00
2023,November,Nittambuwa,sharp shaving razer -550,2,"Rs.  1,100.00",Rs.  900.00,Rs.  200.00
2023,November,Nittambuwa,shaving razer lover - 420,2,"Rs.  1,200.00",Rs.  900.00,Rs.  300.00
2023,November,Nittambuwa,shaving razer sharp -550,1,Rs.  850.00,Rs.  700.00,Rs.  150.00
2023,November,Nittambuwa,shaving razer-320,3,Rs.  750.00,Rs.  525.00,Rs.  225.00
2023,November,Nittambuwa,shello alo body  lotion L,3,"Rs.  2,370.00","Rs.  1,960.00",Rs.  410.00
2023,November,Nittambuwa,shello alo gel -540,1,Rs.  520.00,Rs.  435.00,Rs.  85.00
2023,November,Nittambuwa,shello alo gel cone L,1,Rs.  860.00,Rs.  712.50,Rs.  147.50
2023,November,Nittambuwa,shello alo moisturising  gel cone S -660,2,"Rs.  1,320.00","Rs.  1,087.50",Rs.  232.50
2023,November,Nittambuwa,shello body  lotuin S - 420,1,Rs.  420.00,Rs.  300.00,Rs.  120.00
2023,November,Nittambuwa,shello conditioner 1 L,3,"Rs.  2,970.00","Rs.  2,475.00",Rs.  495.00
2023,November,Nittambuwa,shello conditioner S  -680,1,Rs.  680.00,Rs.  562.50,Rs.  117.50
2023,November,Nittambuwa,shello fairness body lotion S,2,Rs.  900.00,Rs.  740.00,Rs.  160.00
2023,November,Nittambuwa,shello herbal shampo S -690,1,Rs.  680.00,Rs.  565.00,Rs.  115.00
2023,November,Nittambuwa,shello long & strong shampo,1,Rs.  680.00,Rs.  565.00,Rs.  115.00
2023,November,Nittambuwa,shello sun protectuon lotion S,1,Rs.  470.00,Rs.  385.00,Rs.  85.00
2023,November,Nittambuwa,shimona  dio - 600,1,Rs.  650.00,Rs.  500.00,Rs.  150.00
2023,November,Nittambuwa,shimona blue  dio -650,1,Rs.  650.00,Rs.  500.00,Rs.  150.00
2023,November,Nittambuwa,shimona top  dio -650,1,Rs.  650.00,Rs.  500.00,Rs.  150.00
2023,November,Nittambuwa,shinon hair dryer-9912/9911/8129,1,"Rs.  6,000.00","Rs.  3,900.00","Rs.  2,100.00"
2023,November,Nittambuwa,shower cap- 160,1,Rs.  160.00,Rs.  125.00,Rs.  35.00
2023,November,Nittambuwa,Shower cap-230,5,"Rs.  1,150.00",Rs.  975.00,Rs.  175.00
2023,November,Nittambuwa,Singer oil,3,Rs.  510.00,Rs.  399.99,Rs.  110.01
2023,November,Nittambuwa,skin doctor face serum,2,Rs.  700.00,Rs.  510.00,Rs.  190.00
2023,November,Nittambuwa,skin light-1200,1,"Rs.  1,200.00",Rs.  900.00,Rs.  300.00
2023,November,Nittambuwa,skin shine cream,1,Rs.  500.00,Rs.  330.00,Rs.  170.00
2023,November,Nittambuwa,Soft focus qtex,1,Rs.  190.00,Rs.  154.00,Rs.  36.00
2023,November,Nittambuwa,sokani hair iron cs 608 -13000,2,"Rs.  26,000.00","Rs.  20,000.00","Rs.  6,000.00"
2023,November,Nittambuwa,spacula plastic- 80,8,"Rs.  2,000.00",Rs.  480.00,"Rs.  1,520.00"
2023,November,Nittambuwa,spaculer-6,11,Rs.  66.00,Rs.  33.00,Rs.  33.00
2023,November,Nittambuwa,spetiula,1,Rs.  6.00,Rs.  4.00,Rs.  2.00
2023,November,Nittambuwa,spidle rod .s-450,1,Rs.  450.00,Rs.  375.00,Rs.  75.00
2023,November,Nittambuwa,spidle rod curling new-450,1,Rs.  450.00,Rs.  360.00,Rs.  90.00
2023,November,Nittambuwa,spinz bb cream .s,1,Rs.  650.00,Rs.  430.00,Rs.  220.00
2023,November,Nittambuwa,spiral roads - 650,8,"Rs.  5,200.00","Rs.  3,600.00","Rs.  1,600.00"
2023,November,Nittambuwa,spray bottle  - 200,7,"Rs.  1,540.00","Rs.  1,120.00",Rs.  420.00
2023,November,Nittambuwa,spray bottle black - 250,3,Rs.  960.00,Rs.  750.00,Rs.  210.00
2023,November,Nittambuwa,spray bottle s - 180,6,"Rs.  1,500.00",Rs.  600.00,Rs.  900.00
2023,November,Nittambuwa,style dummy  - 5200,3,"Rs.  15,600.00","Rs.  13,500.00","Rs.  2,100.00"
2023,November,Nittambuwa,style dummy - 4500,1,"Rs.  3,500.00","Rs.  3,100.00",Rs.  400.00
2023,November,Nittambuwa,sun safty pin box gold - 1600,1,"Rs.  1,800.00","Rs.  1,200.00",Rs.  600.00
2023,November,Nittambuwa,sun safty pin loos no.1 -50,26,"Rs.  1,300.00",Rs.  780.00,Rs.  520.00
2023,November,Nittambuwa,surgical cap -20,1,Rs.  20.00,Rs.  8.00,Rs.  12.00
2023,November,Nittambuwa,surgical spririt -100ml,4,"Rs.  1,000.00","Rs.  1,000.00",Rs.  0.00
2023,November,Nittambuwa,table steemer sokani-3500,1,"Rs.  3,000.00","Rs.  2,250.00",Rs.  750.00
2023,November,Nittambuwa,Tail comb t&g,12,"Rs.  1,800.00","Rs.  1,200.00",Rs.  600.00
2023,November,Nittambuwa,Tail comb-100,4,Rs.  400.00,Rs.  280.00,Rs.  120.00
2023,November,Nittambuwa,Tail comb-120,2,Rs.  240.00,Rs.  130.00,Rs.  110.00
2023,November,Nittambuwa,tempred colour-1000,1,"Rs.  1,000.00",Rs.  800.00,Rs.  200.00
2023,November,Nittambuwa,terminator comb-180,1,Rs.  180.00,Rs.  130.00,Rs.  50.00
2023,November,Nittambuwa,the red sent - 350,1,Rs.  350.00,Rs.  290.00,Rs.  60.00
2023,November,Nittambuwa,tinkle raser- 120,23,"Rs.  3,820.00","Rs.  2,875.00",Rs.  945.00
2023,November,Nittambuwa,tishu box mint -350,8,"Rs.  2,960.00","Rs.  2,480.00",Rs.  480.00
2023,November,Nittambuwa,toe separeter set- 120,1,Rs.  300.00,Rs.  150.00,Rs.  150.00
2023,November,Nittambuwa,Touch up - 650,5,"Rs.  4,500.00","Rs.  3,500.00","Rs.  1,000.00"
2023,November,Nittambuwa,towel-400,14,"Rs.  5,600.00","Rs.  4,340.00","Rs.  1,260.00"
2023,November,Nittambuwa,Treding trade - 250,8,"Rs.  2,080.00","Rs.  1,400.00",Rs.  680.00
2023,November,Nittambuwa,Treet blade-1100,6250,"Rs.  68,750.00","Rs.  62,375.00","Rs.  6,375.00"
2023,November,Nittambuwa,treet blade-1150,710,"Rs.  8,165.00","Rs.  7,419.50",Rs.  745.50
2023,November,Nittambuwa,Treet blue blade,8210,"Rs.  57,470.00","Rs.  50,081.00","Rs.  7,389.00"
2023,November,Nittambuwa,tresemme  colour hair conditioner - 2400,1,"Rs.  2,400.00","Rs.  1,500.00",Rs.  900.00
2023,November,Nittambuwa,tresemme keratin & repair conditioner -1800,1,"Rs.  1,900.00","Rs.  1,400.00",Rs.  500.00
2023,November,Nittambuwa,tresemme peplenish  coconut shampo -1900,2,"Rs.  3,800.00","Rs.  2,800.00","Rs.  1,000.00"
2023,November,Nittambuwa,true tone,1,Rs.  600.00,Rs.  425.00,Rs.  175.00
2023,November,Nittambuwa,tweser -220,8,"Rs.  1,760.00","Rs.  1,200.00",Rs.  560.00
2023,November,Nittambuwa,tweser-100,1,Rs.  220.00,Rs.  180.00,Rs.  40.00
2023,November,Nittambuwa,ujooba cream,1,Rs.  700.00,Rs.  510.00,Rs.  190.00
2023,November,Nittambuwa,usha pressed powder - 850,1,Rs.  850.00,Rs.  525.00,Rs.  325.00
2023,November,Nittambuwa,vaseline body lotion S - 500,2,"Rs.  1,200.00",Rs.  850.00,Rs.  350.00
2023,November,Nittambuwa,vaseline lip bam-250,7,"Rs.  1,750.00","Rs.  1,400.00",Rs.  350.00
2023,November,Nittambuwa,vaseline tub.m-400,1,Rs.  400.00,Rs.  320.00,Rs.  80.00
2023,November,Nittambuwa,vatika hair cream- 1000,1,"Rs.  1,000.00",Rs.  790.00,Rs.  210.00
2023,November,Nittambuwa,Vatika hair oil -1200,1,"Rs.  1,300.00","Rs.  1,000.00",Rs.  300.00
2023,November,Nittambuwa,vatika lemon shampo -1500,2,"Rs.  3,000.00","Rs.  2,200.00",Rs.  800.00
2023,November,Nittambuwa,velvet body lotion,1,"Rs.  1,500.00","Rs.  1,300.00",Rs.  200.00
2023,November,Nittambuwa,vepa roller brush (wood) - 450,3,"Rs.  1,950.00","Rs.  1,440.00",Rs.  510.00
2023,November,Nittambuwa,VGR hair trimmer v- 127,1,"Rs.  3,500.00","Rs.  2,700.00",Rs.  800.00
2023,November,Nittambuwa,Vi- john shaving cream -420,11,"Rs.  4,400.00","Rs.  3,850.00",Rs.  550.00
2023,November,Nittambuwa,vi-john saffran  cream,2,"Rs.  1,400.00","Rs.  1,100.00",Rs.  300.00
2023,November,Nittambuwa,vidya blad,220,"Rs.  1,584.00","Rs.  1,320.00",Rs.  264.00
2023,November,Nittambuwa,vit c serum -200,1,Rs.  200.00,Rs.  100.00,Rs.  100.00
2023,November,Nittambuwa,viyana blusher,6,"Rs.  7,110.00","Rs.  5,145.00","Rs.  1,965.00"
2023,November,Nittambuwa,viyana compac powder-1290,15,"Rs.  13,500.00","Rs.  11,137.50","Rs.  2,362.50"
2023,November,Nittambuwa,viyana concealer,2,"Rs.  2,520.00","Rs.  2,085.00",Rs.  435.00
2023,November,Nittambuwa,viyana liquid eye liner,3,"Rs.  2,700.00","Rs.  2,376.00",Rs.  324.00
2023,November,Nittambuwa,viyana liquid foundation,1,"Rs.  1,580.00","Rs.  1,312.50",Rs.  267.50
2023,November,Nittambuwa,viyana maskara,1,"Rs.  1,350.00","Rs.  1,121.25",Rs.  228.75
2023,November,Nittambuwa,viyana nail remove.S,2,Rs.  520.00,Rs.  427.50,Rs.  92.50
2023,November,Nittambuwa,viyana primer,1,"Rs.  1,780.00","Rs.  1,580.00",Rs.  200.00
2023,November,Nittambuwa,viyana qtes - 475,10,"Rs.  4,300.00","Rs.  3,562.50",Rs.  737.50
2023,November,Nittambuwa,viyana qtex,5,"Rs.  1,950.00","Rs.  1,700.00",Rs.  250.00
2023,November,Nittambuwa,viyana stick,1,"Rs.  1,580.00","Rs.  1,312.50",Rs.  267.50
2023,November,Nittambuwa,wahl machine cliper- 5000,1,"Rs.  5,600.00","Rs.  4,900.00",Rs.  700.00
2023,November,Nittambuwa,wahl machine super taper-21000,1,"Rs.  24,000.00","Rs.  22,000.00","Rs.  2,000.00"
2023,November,Nittambuwa,Wahll clip  01 -220,4,Rs.  800.00,Rs.  640.00,Rs.  160.00
2023,November,Nittambuwa,wahll clip 02 - 220,1,Rs.  220.00,Rs.  180.00,Rs.  40.00
2023,November,Nittambuwa,wax bean pkt-450,1,Rs.  650.00,Rs.  350.00,Rs.  300.00
2023,November,Nittambuwa,wax strip. l-300,9,"Rs.  2,700.00","Rs.  2,025.00",Rs.  675.00
2023,November,Nittambuwa,wax strips mbc-320,5,"Rs.  1,750.00","Rs.  1,000.00",Rs.  750.00
2023,November,Nittambuwa,wella balck,1,"Rs.  2,000.00","Rs.  1,250.00",Rs.  750.00
2023,November,Nittambuwa,wet tishu S -160,3,Rs.  450.00,Rs.  225.00,Rs.  225.00
2023,November,Nittambuwa,wet tishu-900,1,Rs.  900.00,Rs.  650.00,Rs.  250.00
2023,November,Nittambuwa,wild olive black,3,"Rs.  3,000.00","Rs.  2,250.00",Rs.  750.00
2023,November,Nittambuwa,wild olive colour - 950,7,"Rs.  6,900.00","Rs.  5,950.00",Rs.  950.00
2023,November,Nittambuwa,wokali lanolin goat milk lotion -1700,1,"Rs.  1,700.00","Rs.  1,300.00",Rs.  400.00
2023,November,Nittambuwa,wokali scrub .l-1300,1,"Rs.  1,300.00","Rs.  1,000.00",Rs.  300.00
2023,November,Nittambuwa,wokali wax,14,"Rs.  8,400.00","Rs.  6,300.00","Rs.  2,100.00"
2023,November,Nittambuwa,y s fkshua 4 pec diy brush kit-380,1,Rs.  380.00,Rs.  300.00,Rs.  80.00
2023,December,Gampaha,romantic highliter-1000,2,"Rs.  2,000.00","Rs.  1,500.00",Rs.  500.00
2023,December,Gampaha,shaving razer-850,1,Rs.  850.00,Rs.  650.00,Rs.  200.00
2023,December,Gampaha,3 in 1 comb,3,Rs.  450.00,Rs.  225.00,Rs.  225.00
2023,December,Gampaha,4rever black head remove,10,"Rs.  1,400.00","Rs.  1,087.50",Rs.  312.50
2023,December,Gampaha,4rever body spray,1,Rs.  860.00,Rs.  688.75,Rs.  171.25
2023,December,Gampaha,4rever body wash,1,Rs.  590.00,Rs.  471.25,Rs.  118.75
2023,December,Gampaha,4rever coco butter- 200ml,1,Rs.  590.00,Rs.  483.44,Rs.  106.56
2023,December,Gampaha,4rever cucumber cleansing milk,6,"Rs.  2,280.00","Rs.  1,827.00",Rs.  453.00
2023,December,Gampaha,4rever eye cream,3,"Rs.  1,860.00","Rs.  1,479.00",Rs.  381.00
2023,December,Gampaha,4rever foot cream,2,Rs.  540.00,Rs.  420.50,Rs.  119.50
2023,December,Gampaha,4rever gold f/w (L),1,Rs.  355.00,Rs.  282.75,Rs.  72.25
2023,December,Gampaha,4rever gold f/w (S),3,Rs.  600.00,Rs.  478.50,Rs.  121.50
2023,December,Gampaha,4rever kohoba kaha deep cleanser,3,Rs.  870.00,Rs.  696.00,Rs.  174.00
2023,December,Gampaha,4rever kohomba  kaha f/w (S),1,Rs.  180.00,Rs.  141.38,Rs.  38.62
2023,December,Gampaha,4rever kohomba kaha body  loition (L),1,Rs.  510.00,Rs.  406.00,Rs.  104.00
2023,December,Gampaha,4rever kohomba kaha body loiton (S),1,Rs.  280.00,Rs.  224.75,Rs.  55.25
2023,December,Gampaha,4rever kohomba kaha f/w (L),2,Rs.  660.00,Rs.  522.00,Rs.  138.00
2023,December,Gampaha,4rever kohomba kaha face pack,3,Rs.  900.00,Rs.  717.75,Rs.  182.25
2023,December,Gampaha,4rever kohomba kaha scrub,3,Rs.  955.00,Rs.  761.25,Rs.  193.75
2023,December,Gampaha,4rever pigmentation cream,1,"Rs.  2,480.00","Rs.  1,925.00",Rs.  555.00
2023,December,Gampaha,4rever rose f/w (S),1,Rs.  200.00,Rs.  159.50,Rs.  40.50
2023,December,Gampaha,4rever tea tree f/w (L),2,Rs.  660.00,Rs.  540.00,Rs.  120.00
2023,December,Gampaha,4rever toner,7,"Rs.  1,880.00","Rs.  1,471.75",Rs.  408.25
2023,December,Gampaha,4rever venivel body lotion (L),1,Rs.  510.00,Rs.  406.00,Rs.  104.00
2023,December,Gampaha,4rever venivel face wash (L),1,Rs.  330.00,Rs.  261.00,Rs.  69.00
2023,December,Gampaha,4rever venivel face wash (S),2,Rs.  360.00,Rs.  282.76,Rs.  77.24
2023,December,Gampaha,4step brush -220,4,"Rs.  1,400.00","Rs.  1,030.00",Rs.  370.00
2023,December,Gampaha,ADS banana powder,2,"Rs.  1,400.00","Rs.  1,100.00",Rs.  300.00
2023,December,Gampaha,ads eye liner gel-900,3,"Rs.  3,000.00","Rs.  2,550.00",Rs.  450.00
2023,December,Gampaha,ADS foundation,8,"Rs.  4,000.00","Rs.  3,200.00",Rs.  800.00
2023,December,Gampaha,ads kajal-100,6,Rs.  720.00,Rs.  480.00,Rs.  240.00
2023,December,Gampaha,affro comb plastic-140,1,Rs.  140.00,Rs.  100.00,Rs.  40.00
2023,December,Gampaha,affro comb steel-150,2,Rs.  300.00,Rs.  200.00,Rs.  100.00
2023,December,Gampaha,after shave cream -200,1,Rs.  200.00,Rs.  160.00,Rs.  40.00
2023,December,Gampaha,aichen beauty under arm cream,1,Rs.  700.00,Rs.  500.00,Rs.  200.00
2023,December,Gampaha,aichun beauty foot cream-600,1,Rs.  600.00,Rs.  450.00,Rs.  150.00
2023,December,Gampaha,aichun beauty gold mask,1,"Rs.  1,200.00",Rs.  950.00,Rs.  250.00
2023,December,Gampaha,aichun beauty snail clenser,1,Rs.  600.00,Rs.  375.00,Rs.  225.00
2023,December,Gampaha,aichun beauty under arm cream,2,"Rs.  1,400.00",Rs.  980.00,Rs.  420.00
2023,December,Gampaha,american pin L. loose-50,6,Rs.  300.00,Rs.  240.00,Rs.  60.00
2023,December,Gampaha,American pin lose,12,Rs.  600.00,Rs.  480.00,Rs.  120.00
2023,December,Gampaha,amins hena box,15,"Rs.  10,200.00","Rs.  8,550.00","Rs.  1,650.00"
2023,December,Gampaha,amins hena loos,20,"Rs.  3,600.00","Rs.  3,000.00",Rs.  600.00
2023,December,Gampaha,amla .s,1,Rs.  330.00,Rs.  296.00,Rs.  34.00
2023,December,Gampaha,amrin after shave (s),3,Rs.  480.00,Rs.  399.00,Rs.  81.00
2023,December,Gampaha,amrin aftershave (L),6,"Rs.  1,800.00","Rs.  1,482.00",Rs.  318.00
2023,December,Gampaha,amrin bay rum (S),7,"Rs.  1,120.00",Rs.  931.00,Rs.  189.00
2023,December,Gampaha,amrin castro oil-260,1,Rs.  260.00,Rs.  220.00,Rs.  40.00
2023,December,Gampaha,amrin ice cool (S),4,Rs.  640.00,Rs.  532.00,Rs.  108.00
2023,December,Gampaha,Amrin ice cool.l,2,Rs.  600.00,Rs.  494.00,Rs.  106.00
2023,December,Gampaha,Amrin shaving gel,1,Rs.  450.00,Rs.  383.50,Rs.  66.50
2023,December,Gampaha,amrin uluhal (L),2,Rs.  600.00,Rs.  494.00,Rs.  106.00
2023,December,Gampaha,argan oil shampo - 1500,2,"Rs.  3,000.00","Rs.  2,700.00",Rs.  300.00
